NIR_Spectroscopy_900nm,NIR_Spectroscopy_2500nm,Visible_Light_400nm,Visible_Light_700nm,Temperature_C,Moisture_Content_%,pH_Level,Electrical_Conductivity_dS_m,GPS_Latitude,GPS_Longitude,Time_of_Measurement,Nutrient_Nitrogen_mg_kg,Nutrient_Phosphorus_mg_kg,Nutrient_Potassium_mg_kg,Organic_Matter_%,Soil_Type,Fertility_Score,Water_Retention_Capacity,Lime_Requirement,Soil_Erosion_Risk
0.6869021545015712,0.3036462217224815,0.4831939786151341,0.6708920959462286,27.159876348507783,18.777243209710477,7.093027816311288,0.1737189639848861,39.648226310531214,148.88808410497018,183,21.544909521630927,17.854924498102534,118.60453804317272,2.136003322404528,Clay,51.29296877912829,,,
1.435928598332891,0.6960910421161939,0.4728851593503999,0.7576769780339605,34.16296987899959,21.57024807812575,5.189545448420665,0.4548678036391457,33.710940794363,9.12977345501929,352,30.217489878619823,43.914514644148895,71.5874771739411,4.976361731131085,Loamy,53.314026361064606,,,
1.1515921243548266,1.0602404194640491,0.9343782063647256,0.3753275291547493,32.80482789370477,34.90915876207631,7.98957825341926,1.679367029670891,-72.76424424059562,80.96769786099037,36,82.99954361801434,44.83036944084407,86.52031838474507,3.0704599607112333,Loamy,47.81069461199968,,,
0.9782560294561476,0.9054473750505172,0.4746823398946542,0.6374118697248992,14.616997140813211,16.900153512096225,6.952464956276966,1.556859877042838,76.063032883044,-23.0226127298684,37,89.06654881576142,7.02209536037268,23.02417425556531,2.6267594388536275,Loamy,67.37405742435558,,,
0.4028242325751675,0.9872172626475946,0.4903648082900417,0.600222188200624,14.477484092244218,35.437738968426,5.128815534227817,0.766221113768579,12.324996388227532,46.812447915277744,14,16.430624254848013,12.564076340883886,37.57215780457265,2.731711255467707,Loamy,57.1945362407002,,,
0.4027928764370634,0.824661703381789,0.8315787836925745,0.7829812637517897,18.0452310323474,8.084705084184202,8.349352229924827,0.8159401927710036,-24.52940619557684,-57.39266252839727,123,12.921412758604877,10.286237312278654,25.371472552078977,4.141315838789623,Sandy,98.69950774543727,,,
0.2755086958186593,0.8615042209696376,0.614817889715378,0.8342609423368823,20.83224179023112,32.18794530230208,6.573461853341282,1.113753423751801,46.176945029155206,-71.58275287723967,83,77.01011713941213,13.086189259308636,52.91877867988954,2.033043660365724,Clay,82.58634210423187,,,
1.3260289895074158,1.034115216721851,0.8436973898686269,0.2085097400341707,22.25366744225448,34.664167156915774,4.7915938074866204,0.1004579089017556,-43.674217487705874,28.16272302102493,159,22.00168060782521,48.65844759378226,41.25494506259383,2.2512220820867554,Sandy,26.469837771100657,,,
0.9814495152661716,0.3746348097451045,0.3457563102950696,0.6718139433411549,30.39091650500036,11.363617849306856,7.0073316176602685,0.5583642384722529,34.83177066833767,-0.6733172937670702,329,21.969872836717528,29.82448619557054,90.62144855936262,3.9014301170185934,Loamy,72.57565219049737,,,
1.120494351134859,0.6383674600074545,0.641299835571369,0.2362850593838103,11.700412964975062,20.06212863302701,5.512795628051241,0.4956404363556074,-82.8519826369955,28.633092893993197,102,12.012988104498634,26.065057570471705,21.957987759096632,0.8284268282619627,Loamy,21.43003493847345,,,
0.2267598425845431,0.3433303860015624,0.3235295201282978,0.5842010655541492,11.040181126781992,10.792492113227947,7.71477380750921,0.5759175988245505,61.09344676966896,-76.80219073667172,337,14.482708982507967,49.30103178916772,92.72653052954053,4.393261211644663,Clay,78.23464080813912,,,
1.4608828078105929,1.1864348087963117,0.3438572424187481,0.4013429103305747,21.75731688831727,29.73114451479762,7.771288294264762,1.6312211008135384,-9.329247536162669,-47.89518054588172,83,33.73079127359402,30.063025843733094,15.027530710244625,2.4359121341058647,Clay,14.755763997734215,,,
1.2821754330405482,1.1384652736552745,0.9345062173410876,0.4147436196654988,30.91491076413941,23.737171882157988,8.415789423418648,0.631380327438242,24.604724584429505,-149.79673417359265,44,15.850494046972567,34.7503067305486,32.22196210546316,3.1158183897754177,Clay,47.35538335472381,,,
0.476040843881759,0.1433694925053565,0.3974717597823166,0.4470709524166496,15.803060288694477,27.23631713479124,6.507478124098014,0.4638905118952815,-50.17719243479694,-161.18050598200594,68,43.1991182493348,19.97467457221311,97.11614911610631,3.908642716669258,Clay,79.06061983060746,,,
0.4363724573692308,0.8761326897672572,0.672694477592652,0.6349047143347271,29.24513443768755,11.87704384346739,6.319827518910948,1.0581005755067598,31.873268278520623,-88.75543331771415,48,84.94975281046142,22.195168902928337,91.70543052186844,1.6972336509770518,Loamy,28.01127023065654,,,
0.4384258628094639,1.1177731491572325,0.5877669218204946,0.4338349759681384,17.794844138208983,12.411105171834684,7.513902421785922,1.7447255691081909,49.00324966078978,-153.27113064100354,57,39.36882315894334,31.748422271408288,62.39587253107497,4.50641393744293,Clay,83.71191251316631,,,
0.5955149158473991,0.2986328796400669,0.5431403283811899,0.7128893354131962,36.582583264405486,6.452406392846723,5.029882625367707,0.5585644372912497,-4.821626360808224,-142.64110489149334,75,75.50507463214345,8.140360280020914,15.4980986585307,4.906512375154748,Sandy,64.4150709033972,,,
0.8821833611219092,0.7247397536078923,0.9298833419810906,0.4831691699017088,36.8706983279985,16.27236373185054,6.687662055172497,0.2492188613063175,21.19084633112297,112.65422594181734,22,18.451896834792706,16.514729872014883,77.08831158362293,2.7242346263275605,Clay,39.75223291072159,,,
0.7615285242347505,1.107037127346846,0.3152763777428426,0.247847240216971,18.918616128439798,24.591063146678625,6.684990400523404,0.7771689981143629,-7.861333711968257,-166.00546907399186,132,69.34376686775435,13.85652872571382,54.739651437150826,4.71621814264703,Clay,42.34167093062718,,,
0.5785978822574545,0.1373405764443787,0.7646527803229124,0.7486318897388751,16.899812618897215,35.02772198990651,4.857892491241548,1.5205384666734578,70.93644646641218,57.21940581650739,302,38.50724649316915,5.715202691300162,44.818096521776674,0.5050788013714225,Sandy,92.59915339198554,,,
0.9954087631390932,0.8671622939715238,0.9743761039494852,0.4000308272148942,22.339119161986936,28.342460661053824,6.171936342027655,1.14631203492011,-0.3835475074225485,-81.87921042645581,267,77.47775908273343,29.160557173418987,80.44517005091876,4.524070233359877,Sandy,21.77910000123793,,,
0.3813420188476544,0.4270839081098058,0.6921177284232893,0.5029368157194838,17.215947555404462,20.2388713189913,7.913139194268808,1.65190740219126,61.52556762518739,133.7564450549255,287,22.26268126507437,30.24737777857456,58.027601842189895,1.899703938880875,Sandy,69.33626151747102,,,
0.5797880430957836,1.1168358149141837,0.9557757234231644,0.679810718255331,30.17151529875111,38.35920400379482,7.924614487978641,1.9232250804575448,54.24337048864476,-5.4027775521001615,120,90.80950399880336,22.277265036676653,20.16632104984965,1.9017294112742087,Sandy,70.72942057415355,,,
0.6762703962817993,1.1681640696819044,0.3365805155002166,0.4327193100040984,34.781940536448566,30.173582020154115,4.8969506596787244,1.6060587058280724,-16.109132157295818,-69.99247464198274,246,31.831948260814293,17.09273612591559,110.75455175635788,1.5263998914647272,Clay,92.24496931836369,,,
0.7928909794821468,1.1386931380247771,0.5931553233519129,0.2396099593027009,30.19276392733651,37.55578210018925,4.862883530991324,1.2472258498031314,-48.58479146565449,6.350016848196418,56,41.78240139530588,34.34269441975812,95.63424093987167,1.9265625551790584,Sandy,71.31642687573407,,,
1.2207287498109176,0.6216356383232101,0.4821104536734358,0.4617447329089695,34.73051341748048,23.4655790645258,5.550781908007741,1.037349017299523,-16.90521613924122,-42.49511314370324,38,95.51626397362377,11.05966226230056,16.201601041960767,1.460680626643858,Loamy,58.4467418058375,,,
0.4595759168058677,1.0482469160882446,0.8115746754865107,0.8611140078860124,21.909764866224226,14.061649617759889,7.999064250215974,0.1761312640617066,58.71912763953964,23.14838328113888,245,62.0634123757773,28.337676423590032,67.75702572097651,4.576410978394873,Clay,90.25225390162927,,,
0.8685047699376951,1.0290043383885774,0.9869079633480726,0.6492140781089908,14.689509121265823,6.8489340227652695,5.015610340293996,1.9702117597466784,-49.026143552509375,-138.76816740251462,21,42.91943670667197,39.5633293614779,19.171531918849112,4.5456067724601485,Loamy,82.91320296483981,,,
0.9701389395206552,0.4510105205675812,0.4795710437109735,0.6700354040670449,32.13852842192776,30.412969801934768,7.3799872105097855,0.8286141328925807,4.398542254394883,178.9165810125184,110,95.46419323302683,12.393409277861254,102.10188449643334,0.9599509171428012,Clay,71.67764548342262,,,
0.260385536535997,1.011807021565745,0.7579222210318521,0.6425975075463479,20.814235154246617,9.245604930193696,4.904662478452413,0.3892336064420469,55.097414632934544,-26.799884029181698,94,39.61696752010288,38.89667923681184,77.4315357157169,1.142862929899216,Clay,3.257838239217448,,,
0.98980830747187,0.1407083981870419,0.438668342931818,0.3392944972716057,30.13812475687397,15.597129489518853,6.9925514149913015,1.3667468252532675,-26.37405447689181,-54.63696970534728,136,18.538364140766177,39.23575291190291,28.96940469303753,4.379083875548,Loamy,37.35204182403614,,,
0.421681360793479,0.7558968663302582,0.695731178200127,0.492833704871596,18.11931825945297,23.63648177593641,5.92426919647658,0.6401477492813726,25.59773466048553,75.67554539385534,231,99.71639990734778,7.69669917037047,12.281547708682083,2.295219968927357,Sandy,63.18896722018543,,,
0.2845670708808634,0.3530097210164733,0.6247527406818353,0.7256578588543228,12.43688904420018,24.754580572291168,7.655655851863468,1.2129787147689906,-45.786316671213385,-48.99621366168032,8,34.106042850302245,5.845294673923183,13.473911336106267,1.2617225480267522,Sandy,52.2250524356765,,,
1.4335511984293332,0.2326235743550067,0.980403730742076,0.2709610282872114,39.7774538646329,26.02041189454976,5.434761795301455,1.2148590249047233,-70.32969983373121,119.97874981035278,328,86.61320638296466,48.82709326946877,65.81020192713127,2.7980123109645527,Loamy,31.931832649784383,,,
1.4553216429969271,0.18464852179213,0.7259690908875265,0.3944969432627986,14.68604523791798,10.81893656223952,7.056807317559839,0.9468866597154514,52.98916051671415,-16.462539230246904,290,24.89867153407785,13.702219677447122,90.78108265444511,2.3750062246404275,Sandy,14.442391550977652,,,
